# LAMMPS data file written by Ovito 3.0.0-dev539
451 atoms
1269 bonds
1 atom types
1 bond types
-15.0 35.0 xlo xhi
-15.906735 34.093265 ylo yhi
-0.5 0.5 zlo zhi

Atoms  # bond

1 1 1 0.0 0.86603 0.0
2 1 1 0.5 0.0 0.0
3 1 1 1.0 0.86603 0.0
4 1 1 1.5 0.0 0.0
5 1 1 2.0 0.86603 0.0
6 1 1 2.5 0.0 0.0
7 1 1 3.0 0.86603 0.0
8 1 1 3.5 0.0 0.0
9 1 1 4.0 0.86603 0.0
10 1 1 4.5 0.0 0.0
11 1 1 5.0 0.86603 0.0
12 1 1 5.5 0.0 0.0
13 1 1 6.0 0.86603 0.0
14 1 1 6.5 0.0 0.0
15 1 1 7.0 0.86603 0.0
16 1 1 7.5 0.0 0.0
17 1 1 8.0 0.86603 0.0
18 1 1 8.5 0.0 0.0
19 1 1 9.0 0.86603 0.0
20 1 1 9.5 0.0 0.0
21 1 1 10.0 0.86603 0.0
22 1 1 10.5 0.0 0.0
23 1 1 11.0 0.86603 0.0
24 1 1 11.5 0.0 0.0
25 1 1 12.0 0.86603 0.0
26 1 1 12.5 0.0 0.0
27 1 1 13.0 0.86603 0.0
28 1 1 13.5 0.0 0.0
29 1 1 14.0 0.86603 0.0
30 1 1 14.5 0.0 0.0
31 1 1 15.0 0.86603 0.0
32 1 1 15.5 0.0 0.0
33 1 1 16.0 0.86603 0.0
34 1 1 16.5 0.0 0.0
35 1 1 17.0 0.86603 0.0
36 1 1 17.5 0.0 0.0
37 1 1 18.0 0.86603 0.0
38 1 1 18.5 0.0 0.0
39 1 1 19.0 0.86603 0.0
40 1 1 19.5 0.0 0.0
41 1 1 20.0 0.86603 0.0
42 1 1 0.0 2.59808 0.0
43 1 1 0.5 1.73205 0.0
44 1 1 1.0 2.59808 0.0
45 1 1 1.5 1.73205 0.0
46 1 1 2.0 2.59808 0.0
47 1 1 2.5 1.73205 0.0
48 1 1 3.0 2.59808 0.0
49 1 1 3.5 1.73205 0.0
